name	split
CCMSLIB00001058487	train
CCMSLIB00001058488	test
CCMSLIB00001058489	train
CCMSLIB00001058490	train
CCMSLIB00001058494	train
CCMSLIB00001058495	train
CCMSLIB00001058497	val
CCMSLIB00001058498	train
CCMSLIB00001058499	train
CCMSLIB00001058501	train
CCMSLIB00001058502	train
CCMSLIB00001058506	train
CCMSLIB00001058509	train
CCMSLIB00001058510	train
CCMSLIB00001058512	train
CCMSLIB00001058513	train
CCMSLIB00001058516	train
CCMSLIB00001058517	train
CCMSLIB00001058518	train
CCMSLIB00001058526	train
CCMSLIB00001058529	train
CCMSLIB00001058535	train
CCMSLIB00001058536	train
CCMSLIB00001058538	train
CCMSLIB00001058540	train
CCMSLIB00001058546	train
CCMSLIB00001058549	train
CCMSLIB00001058550	val
CCMSLIB00001058552	train
CCMSLIB00001058555	train
CCMSLIB00001058556	train
CCMSLIB00001058557	train
CCMSLIB00001058561	train
CCMSLIB00001058564	train
CCMSLIB00001058565	train
CCMSLIB00001058567	test
CCMSLIB00001058568	train
CCMSLIB00001058569	val
CCMSLIB00001058570	train
CCMSLIB00001058572	train
CCMSLIB00001058573	val
CCMSLIB00001058578	train
CCMSLIB00001058579	train
CCMSLIB00001058580	train
CCMSLIB00001058582	test
CCMSLIB00001058585	test
CCMSLIB00001058586	test
CCMSLIB00001058591	train
CCMSLIB00001058592	train
CCMSLIB00001058593	train
CCMSLIB00001058594	train
CCMSLIB00001058597	test
CCMSLIB00001058599	train
CCMSLIB00001058602	train
CCMSLIB00001058604	train
CCMSLIB00001058605	train
CCMSLIB00001058607	train
CCMSLIB00001058608	train
CCMSLIB00001058609	test
CCMSLIB00001058610	train
CCMSLIB00001058612	train
CCMSLIB00001058614	train
CCMSLIB00001058615	train
CCMSLIB00001058621	train
CCMSLIB00001058623	train
CCMSLIB00001058627	train
CCMSLIB00001058628	train
CCMSLIB00001058629	train
CCMSLIB00001058634	train
CCMSLIB00001058638	train
CCMSLIB00001058640	train
CCMSLIB00001058641	train
CCMSLIB00001058644	train
CCMSLIB00001058645	train
CCMSLIB00001058648	val
CCMSLIB00001058649	train
CCMSLIB00001058651	train
CCMSLIB00001058653	train
CCMSLIB00001058660	train
CCMSLIB00001058664	train
CCMSLIB00001058669	train
CCMSLIB00001058672	train
CCMSLIB00001058673	train
CCMSLIB00001058674	train
CCMSLIB00001058676	train
CCMSLIB00001058677	train
CCMSLIB00001058679	train
CCMSLIB00001058681	train
CCMSLIB00001058683	train
CCMSLIB00001058684	train
CCMSLIB00001058688	train
CCMSLIB00001058689	train
CCMSLIB00001058691	train
CCMSLIB00001058695	train
CCMSLIB00001058699	test
CCMSLIB00001058704	train
CCMSLIB00001058705	train
CCMSLIB00001058711	train
CCMSLIB00001058713	train
CCMSLIB00001058715	test
CCMSLIB00001058719	test
CCMSLIB00001058720	train
CCMSLIB00001058721	train
CCMSLIB00001058729	train
CCMSLIB00001058730	train
CCMSLIB00001058734	train
CCMSLIB00001058735	train
CCMSLIB00001058743	train
CCMSLIB00001058744	train
CCMSLIB00001058746	test
CCMSLIB00001058747	train
CCMSLIB00001058751	train
CCMSLIB00001058752	train
CCMSLIB00001058756	train
CCMSLIB00001058758	train
CCMSLIB00001058761	test
CCMSLIB00001058765	train
CCMSLIB00001058767	train
CCMSLIB00001058769	val
CCMSLIB00001058771	train
CCMSLIB00001058773	train
CCMSLIB00001058774	train
CCMSLIB00001058776	train
CCMSLIB00001058781	train
CCMSLIB00001058783	train
CCMSLIB00001058787	train
CCMSLIB00001058791	train
CCMSLIB00001058793	train
CCMSLIB00001058794	val
CCMSLIB00001058795	train
CCMSLIB00001058797	test
CCMSLIB00001058802	train
CCMSLIB00001058805	train
CCMSLIB00001058807	train
CCMSLIB00001058808	train
CCMSLIB00001058810	train
CCMSLIB00001058811	train
CCMSLIB00001058812	train
CCMSLIB00001058816	train
CCMSLIB00001058818	train
CCMSLIB00001058821	train
CCMSLIB00001058823	train
CCMSLIB00001058825	train
CCMSLIB00001058827	train
CCMSLIB00001058828	train
CCMSLIB00001058829	train
CCMSLIB00001058833	train
CCMSLIB00001058837	train
CCMSLIB00001058838	test
CCMSLIB00001058839	train
CCMSLIB00001058841	train
CCMSLIB00001058843	train
CCMSLIB00001058844	train
CCMSLIB00001058846	train
CCMSLIB00001058847	train
CCMSLIB00001058848	train
CCMSLIB00001058849	test
CCMSLIB00001058852	train
CCMSLIB00001058853	train
CCMSLIB00001058854	train
CCMSLIB00001058856	train
CCMSLIB00001058861	val
CCMSLIB00001058864	test
CCMSLIB00001058866	val
CCMSLIB00001058867	test
CCMSLIB00001058868	train
CCMSLIB00001058871	train
CCMSLIB00001058875	train
CCMSLIB00001058879	train
CCMSLIB00001058880	train
CCMSLIB00001058881	test
CCMSLIB00001058883	train
CCMSLIB00001058884	train
CCMSLIB00001058892	test
CCMSLIB00001058894	train
CCMSLIB00001058895	test
CCMSLIB00001058898	train
CCMSLIB00001058899	train
CCMSLIB00001058901	train
CCMSLIB00001058902	train
CCMSLIB00001058906	train
CCMSLIB00001058907	train
CCMSLIB00001058909	train
CCMSLIB00001058911	test
CCMSLIB00001058912	train
CCMSLIB00001058913	test
CCMSLIB00001058919	test
CCMSLIB00001058920	train
CCMSLIB00001058928	train
CCMSLIB00001058932	train
CCMSLIB00001058934	train
CCMSLIB00001058936	train
CCMSLIB00001058938	train
CCMSLIB00001058942	train
CCMSLIB00001058944	test
CCMSLIB00001058945	train
CCMSLIB00001058948	test
CCMSLIB00001058949	train
CCMSLIB00001058950	train
CCMSLIB00001058951	train
CCMSLIB00001058955	train
CCMSLIB00001058956	train
CCMSLIB00001058957	train
CCMSLIB00001058960	train
CCMSLIB00001058961	train
CCMSLIB00001058962	train
CCMSLIB00001058968	train
CCMSLIB00001058972	train
CCMSLIB00001058974	train
CCMSLIB00001058975	train
CCMSLIB00001058976	train
CCMSLIB00001058977	train
CCMSLIB00001058978	train
CCMSLIB00001058980	train
CCMSLIB00001058981	train
CCMSLIB00001058982	train
CCMSLIB00001058984	test
CCMSLIB00001058986	train
CCMSLIB00001058988	test
CCMSLIB00001058991	train
CCMSLIB00001058992	train
CCMSLIB00001058995	train
CCMSLIB00001058996	train
CCMSLIB00001059001	train
CCMSLIB00001059004	train
CCMSLIB00001059006	train
CCMSLIB00001059010	train
CCMSLIB00001059011	train
CCMSLIB00001059012	train
CCMSLIB00001059013	train
CCMSLIB00001059017	train
CCMSLIB00001059018	train
CCMSLIB00001059019	train
CCMSLIB00001059024	train
CCMSLIB00001059026	train
CCMSLIB00001059030	train
CCMSLIB00001059031	train
CCMSLIB00001059032	train
CCMSLIB00001059034	train
CCMSLIB00001059035	test
CCMSLIB00001059036	train
CCMSLIB00001059037	train
CCMSLIB00001059038	train
CCMSLIB00001059039	train
CCMSLIB00001059041	test
CCMSLIB00001059042	train
CCMSLIB00001059043	train
CCMSLIB00001059044	train
CCMSLIB00001059045	test
CCMSLIB00001059046	train
CCMSLIB00001059048	train
CCMSLIB00001059049	test
CCMSLIB00001059050	test
CCMSLIB00001059051	train
CCMSLIB00001059052	train
CCMSLIB00001059054	train
CCMSLIB00003088040	train
CCMSLIB00003089018	train
CCMSLIB00003091704	train
CCMSLIB00003091889	train
CCMSLIB00003092137	val
CCMSLIB00003092668	train
CCMSLIB00003093164	train
CCMSLIB00003095418	train
CCMSLIB00003095777	train
CCMSLIB00003096478	train
CCMSLIB00003096505	train
CCMSLIB00003097402	train
CCMSLIB00003097449	train
CCMSLIB00003097645	train
CCMSLIB00003097657	train
CCMSLIB00003099264	train
CCMSLIB00003100107	test
CCMSLIB00003100149	test
CCMSLIB00003100230	train
CCMSLIB00003100343	train
CCMSLIB00003102971	train
CCMSLIB00003104878	train
CCMSLIB00003106436	train
CCMSLIB00003106650	test
CCMSLIB00003107553	train
CCMSLIB00003108606	test
CCMSLIB00003109450	train
CCMSLIB00003112645	train
CCMSLIB00003114123	train
CCMSLIB00003114135	train
CCMSLIB00003114168	train
CCMSLIB00003114197	test
CCMSLIB00003116036	train
CCMSLIB00003118742	train
CCMSLIB00003118978	train
CCMSLIB00003119900	test
CCMSLIB00003121049	train
CCMSLIB00003121093	test
CCMSLIB00003121369	train
CCMSLIB00003122351	train
CCMSLIB00003123691	train
CCMSLIB00003124229	train
CCMSLIB00003124753	train
CCMSLIB00003125699	train
CCMSLIB00003126793	train
CCMSLIB00003126935	train
CCMSLIB00003128679	train
CCMSLIB00003129577	train
CCMSLIB00003129797	train
CCMSLIB00003129903	train
CCMSLIB00003130007	train
CCMSLIB00003130983	train
CCMSLIB00003131009	val
CCMSLIB00003131209	val
CCMSLIB00003131225	train
CCMSLIB00003131521	train
CCMSLIB00003131939	train
CCMSLIB00003132037	train
CCMSLIB00003132381	train
CCMSLIB00003132523	train
CCMSLIB00003132701	val
CCMSLIB00003132783	train
CCMSLIB00003132987	train
CCMSLIB00003133131	train
CCMSLIB00003133347	train
CCMSLIB00003134265	train
CCMSLIB00003134435	train
CCMSLIB00003134490	train
CCMSLIB00003134492	train
CCMSLIB00003134493	train
CCMSLIB00003134496	train
CCMSLIB00003134507	test
CCMSLIB00003134513	train
CCMSLIB00003134543	test
CCMSLIB00003134547	test
CCMSLIB00003134548	train
CCMSLIB00003134558	train
CCMSLIB00003134561	train
CCMSLIB00003134562	train
CCMSLIB00003134563	test
CCMSLIB00003134571	val
CCMSLIB00003134573	train
CCMSLIB00003134575	test
CCMSLIB00003134578	train
CCMSLIB00003134582	train
CCMSLIB00003134586	train
CCMSLIB00003134592	train
CCMSLIB00003134604	train
CCMSLIB00003134605	train
CCMSLIB00003134609	train
CCMSLIB00003134612	train
CCMSLIB00003134613	test
CCMSLIB00003134614	train
CCMSLIB00003134617	train
CCMSLIB00003134628	train
CCMSLIB00003134650	train
CCMSLIB00003134654	train
CCMSLIB00003134661	train
CCMSLIB00003134676	train
CCMSLIB00003134687	train
CCMSLIB00003134693	test
CCMSLIB00003134715	train
CCMSLIB00003134728	train
CCMSLIB00003134730	train
CCMSLIB00003134734	train
CCMSLIB00003134746	train
CCMSLIB00003134753	train
CCMSLIB00003134759	train
CCMSLIB00003134771	val
CCMSLIB00003134804	train
CCMSLIB00003134809	test
CCMSLIB00003134814	test
CCMSLIB00003134815	train
CCMSLIB00003134817	test
CCMSLIB00003134818	train
CCMSLIB00003134837	train
CCMSLIB00003134841	train
CCMSLIB00003134842	val
CCMSLIB00003134852	val
CCMSLIB00003134853	train
CCMSLIB00003134855	train
CCMSLIB00003134898	train
CCMSLIB00003134900	train
CCMSLIB00003134907	train
CCMSLIB00003134909	train
CCMSLIB00003134910	train
CCMSLIB00003134913	train
CCMSLIB00003134931	train
CCMSLIB00003134936	train
CCMSLIB00003134950	train
CCMSLIB00003134951	train
CCMSLIB00003134956	train
CCMSLIB00003134966	train
CCMSLIB00003134976	train
CCMSLIB00003134978	val
CCMSLIB00003134979	train
CCMSLIB00003134982	train
CCMSLIB00003134983	test
CCMSLIB00003134986	train
CCMSLIB00003134995	train
CCMSLIB00003134997	train
CCMSLIB00003135007	train
CCMSLIB00003135019	train
CCMSLIB00003135023	train
CCMSLIB00003135038	train
CCMSLIB00003135039	train
CCMSLIB00003135045	train
CCMSLIB00003135051	train
CCMSLIB00003135062	train
CCMSLIB00003135081	train
CCMSLIB00003135100	train
CCMSLIB00003135110	train
CCMSLIB00003135113	test
CCMSLIB00003135115	train
CCMSLIB00003135118	train
CCMSLIB00003135122	train
CCMSLIB00003135124	train
CCMSLIB00003135129	train
CCMSLIB00003135132	train
CCMSLIB00003135140	train
CCMSLIB00003135146	train
CCMSLIB00003135159	val
CCMSLIB00003135162	val
CCMSLIB00003135167	train
CCMSLIB00003135178	train
CCMSLIB00003135184	train
CCMSLIB00003135187	train
CCMSLIB00003135193	train
CCMSLIB00003135195	train
CCMSLIB00003135215	train
CCMSLIB00003135218	train
CCMSLIB00003135221	train
CCMSLIB00003135228	train
CCMSLIB00003135234	train
CCMSLIB00003135256	train
CCMSLIB00003135264	train
CCMSLIB00003135270	train
CCMSLIB00003135280	train
CCMSLIB00003135281	train
CCMSLIB00003135317	train
CCMSLIB00003135327	test
CCMSLIB00003135329	train
CCMSLIB00003135332	train
CCMSLIB00003135336	train
CCMSLIB00003135339	train
CCMSLIB00003135360	train
CCMSLIB00003135381	train
CCMSLIB00003135395	train
CCMSLIB00003135407	train
CCMSLIB00003135444	train
CCMSLIB00003135446	train
CCMSLIB00003135459	train
CCMSLIB00003135481	train
CCMSLIB00003135486	train
CCMSLIB00003135500	train
CCMSLIB00003135502	val
CCMSLIB00003135503	train
CCMSLIB00003135511	train
CCMSLIB00003135531	train
CCMSLIB00003135532	train
CCMSLIB00003135534	train
CCMSLIB00003135539	train
CCMSLIB00003135556	train
CCMSLIB00003135584	train
CCMSLIB00003135596	train
CCMSLIB00003135599	train
CCMSLIB00003135603	train
CCMSLIB00003135606	train
CCMSLIB00003135610	train
CCMSLIB00003135617	train
CCMSLIB00003135622	train
CCMSLIB00003135623	train
CCMSLIB00003135624	train
CCMSLIB00003135631	train
CCMSLIB00003135635	train
CCMSLIB00003135649	train
CCMSLIB00003135655	train
CCMSLIB00003135659	train
CCMSLIB00003135663	train
CCMSLIB00003135681	train
CCMSLIB00003135682	train
CCMSLIB00003135685	train
CCMSLIB00003135695	train
CCMSLIB00003135700	train
CCMSLIB00003135709	train
CCMSLIB00003135714	train
CCMSLIB00003135723	train
CCMSLIB00003135726	train
CCMSLIB00003135746	train
CCMSLIB00003135750	train
CCMSLIB00003135752	train
CCMSLIB00003135772	train
CCMSLIB00003135773	val
CCMSLIB00003135782	train
CCMSLIB00003135785	train
CCMSLIB00003135786	train
CCMSLIB00003135789	train
CCMSLIB00003135791	train
CCMSLIB00003135796	train
CCMSLIB00003135799	train
CCMSLIB00003135800	train
CCMSLIB00003135809	train
CCMSLIB00003135813	train
CCMSLIB00003135824	train
CCMSLIB00003135832	train
CCMSLIB00003135855	train
CCMSLIB00003135862	train
CCMSLIB00003135874	test
CCMSLIB00003135889	train
CCMSLIB00003135892	train
CCMSLIB00003135897	train
CCMSLIB00003135898	train
CCMSLIB00003135899	train
CCMSLIB00003135901	train
CCMSLIB00003135909	train
CCMSLIB00003135914	train
CCMSLIB00003135919	train
CCMSLIB00003135938	train
CCMSLIB00003135941	train
CCMSLIB00003135950	train
CCMSLIB00003135967	train
CCMSLIB00003135968	train
CCMSLIB00003135988	train
CCMSLIB00003135998	train
CCMSLIB00003136026	train
CCMSLIB00003136027	train
CCMSLIB00003136042	train
CCMSLIB00003136067	train
CCMSLIB00003136090	train
CCMSLIB00003136095	train
CCMSLIB00003136114	train
CCMSLIB00003136118	train
CCMSLIB00003136124	train
CCMSLIB00003136126	train
CCMSLIB00003136127	train
CCMSLIB00003136133	train
CCMSLIB00003136144	train
CCMSLIB00003136150	test
CCMSLIB00003136156	train
CCMSLIB00003136169	train
CCMSLIB00003136170	train
CCMSLIB00003136176	train
CCMSLIB00003136179	train
CCMSLIB00003136187	train
CCMSLIB00003136190	train
CCMSLIB00003136197	train
CCMSLIB00003136199	train
CCMSLIB00003136201	test
CCMSLIB00003136202	train
CCMSLIB00003136206	train
CCMSLIB00003136209	train
CCMSLIB00003136212	test
CCMSLIB00003136213	train
CCMSLIB00003136233	train
CCMSLIB00003136234	test
CCMSLIB00003136246	train
CCMSLIB00003136252	train
CCMSLIB00003136258	train
CCMSLIB00003136259	train
CCMSLIB00003136263	train
CCMSLIB00003136271	train
CCMSLIB00003136289	test
CCMSLIB00003136317	train
CCMSLIB00003136328	train
CCMSLIB00003136329	train
CCMSLIB00003136332	train
CCMSLIB00003136346	test
CCMSLIB00003136368	train
CCMSLIB00003136369	train
CCMSLIB00003136388	train
CCMSLIB00003136396	test
CCMSLIB00003136397	test
CCMSLIB00003136405	train
CCMSLIB00003136414	train
CCMSLIB00003136450	train
CCMSLIB00003136451	train
CCMSLIB00003136459	train
CCMSLIB00003136462	train
CCMSLIB00003136470	train
CCMSLIB00003136482	train
CCMSLIB00003136483	val
CCMSLIB00003136499	train
CCMSLIB00003136506	train
CCMSLIB00003136511	test
CCMSLIB00003136514	train
CCMSLIB00003136545	train
CCMSLIB00003136549	train
CCMSLIB00003136555	test
CCMSLIB00003136560	train
CCMSLIB00003136569	train
CCMSLIB00003136581	train
CCMSLIB00003136589	train
CCMSLIB00003136591	test
CCMSLIB00003136597	train
CCMSLIB00003136608	test
CCMSLIB00003136632	val
CCMSLIB00003136645	train
CCMSLIB00003136650	train
CCMSLIB00003136652	val
CCMSLIB00003136665	test
CCMSLIB00003136667	test
CCMSLIB00003136668	train
CCMSLIB00003136680	train
CCMSLIB00003136683	train
CCMSLIB00003136686	train
CCMSLIB00003136693	train
CCMSLIB00003136697	train
CCMSLIB00003136699	train
CCMSLIB00003136702	train
CCMSLIB00003136704	train
CCMSLIB00003136711	train
CCMSLIB00003136728	train
CCMSLIB00003136756	train
CCMSLIB00003136757	train
CCMSLIB00003136759	train
CCMSLIB00003136765	train
CCMSLIB00003136767	train
CCMSLIB00003136771	test
CCMSLIB00003136786	train
CCMSLIB00003136787	train
CCMSLIB00003136791	train
CCMSLIB00003136794	train
CCMSLIB00003136795	train
CCMSLIB00003136796	train
CCMSLIB00003136797	train
CCMSLIB00003136799	train
CCMSLIB00003136811	train
CCMSLIB00003136812	train
CCMSLIB00003136816	train
CCMSLIB00003136819	train
CCMSLIB00003136820	train
CCMSLIB00003136824	train
CCMSLIB00003136844	train
CCMSLIB00003136848	train
CCMSLIB00003136853	train
CCMSLIB00003136855	train
CCMSLIB00003136861	train
CCMSLIB00003136865	train
CCMSLIB00003136866	train
CCMSLIB00003136869	train
CCMSLIB00003136870	train
CCMSLIB00003136876	train
CCMSLIB00003136888	test
CCMSLIB00003136889	train
CCMSLIB00003136904	train
CCMSLIB00003136928	train
CCMSLIB00003136931	train
CCMSLIB00003136933	val
CCMSLIB00003136934	train
CCMSLIB00003136935	test
CCMSLIB00003136938	train
CCMSLIB00003136946	train
CCMSLIB00003136949	train
CCMSLIB00003136956	train
CCMSLIB00003136971	train
CCMSLIB00003136972	train
CCMSLIB00003136974	train
CCMSLIB00003136975	train
CCMSLIB00003136977	train
CCMSLIB00003136988	train
CCMSLIB00003136989	train
CCMSLIB00003136998	train
CCMSLIB00003137006	train
CCMSLIB00003137008	train
CCMSLIB00003137014	train
CCMSLIB00003137017	train
CCMSLIB00003137024	train
CCMSLIB00003137026	train
CCMSLIB00003137028	train
CCMSLIB00003137038	train
CCMSLIB00003137044	train
CCMSLIB00003137068	train
CCMSLIB00003137072	train
CCMSLIB00003137074	train
CCMSLIB00003137077	train
CCMSLIB00003137078	train
CCMSLIB00003137093	train
CCMSLIB00003137095	train
CCMSLIB00003137097	train
CCMSLIB00003137103	train
CCMSLIB00003137114	train
CCMSLIB00003137121	train
CCMSLIB00003137123	train
CCMSLIB00003137124	test
CCMSLIB00003137127	train
CCMSLIB00003137144	train
CCMSLIB00003137147	train
CCMSLIB00003137154	train
CCMSLIB00003137185	train
CCMSLIB00003137199	train
CCMSLIB00003137207	test
CCMSLIB00003137215	train
CCMSLIB00003137225	train
CCMSLIB00003137227	train
CCMSLIB00003137247	train
CCMSLIB00003137253	train
CCMSLIB00003137270	train
CCMSLIB00003137272	train
CCMSLIB00003137275	train
CCMSLIB00003137278	train
CCMSLIB00003137284	train
CCMSLIB00003137307	train
CCMSLIB00003137314	train
CCMSLIB00003137318	test
CCMSLIB00003137322	train
CCMSLIB00003137336	train
CCMSLIB00003137350	train
CCMSLIB00003137352	test
CCMSLIB00003137360	train
CCMSLIB00003137364	train
CCMSLIB00003137403	train
CCMSLIB00003137406	train
CCMSLIB00003137407	train
CCMSLIB00003137419	test
CCMSLIB00003137420	train
CCMSLIB00003137432	train
CCMSLIB00003137465	train
CCMSLIB00003137476	train
CCMSLIB00003137478	train
CCMSLIB00003137480	train
CCMSLIB00003137486	train
CCMSLIB00003137487	train
CCMSLIB00003137489	train
CCMSLIB00003137516	train
CCMSLIB00003137518	train
CCMSLIB00003137525	train
CCMSLIB00003137529	train
CCMSLIB00003137536	test
CCMSLIB00003137550	train
CCMSLIB00003137552	train
CCMSLIB00003137563	test
CCMSLIB00003137574	train
CCMSLIB00003137577	test
CCMSLIB00003137578	train
CCMSLIB00003137579	train
CCMSLIB00003137581	train
CCMSLIB00003137591	train
CCMSLIB00003137595	train
CCMSLIB00003137597	train
CCMSLIB00003137602	train
CCMSLIB00003137604	train
CCMSLIB00003137609	train
CCMSLIB00003137614	train
CCMSLIB00003137620	train
CCMSLIB00003137629	train
CCMSLIB00003137642	train
CCMSLIB00003137643	train
CCMSLIB00003137671	train
CCMSLIB00003137681	train
CCMSLIB00003137686	val
CCMSLIB00003137691	test
CCMSLIB00003137692	train
CCMSLIB00003137698	val
CCMSLIB00003137699	train
CCMSLIB00003137708	train
CCMSLIB00003137718	train
CCMSLIB00003137719	train
CCMSLIB00003137729	train
CCMSLIB00003137734	train
CCMSLIB00003137735	train
CCMSLIB00003137741	train
CCMSLIB00003137752	train
CCMSLIB00003137753	train
CCMSLIB00003137758	train
CCMSLIB00003137765	train
CCMSLIB00003137772	train
CCMSLIB00003137787	train
CCMSLIB00003137788	train
CCMSLIB00003137789	test
CCMSLIB00003137790	train
CCMSLIB00003137791	train
CCMSLIB00003137795	train
CCMSLIB00003137804	train
CCMSLIB00003137808	train
CCMSLIB00003137819	train
CCMSLIB00003137822	val
CCMSLIB00003137823	train
CCMSLIB00003137827	train
CCMSLIB00003137845	train
CCMSLIB00003137849	train
CCMSLIB00003137866	train
CCMSLIB00003137875	train
CCMSLIB00003137876	train
CCMSLIB00003137880	train
CCMSLIB00003137882	test
CCMSLIB00003137895	train
CCMSLIB00003137919	train
CCMSLIB00003137920	val
CCMSLIB00003137929	train
CCMSLIB00003137944	train
CCMSLIB00003137969	train
CCMSLIB00003137976	train
CCMSLIB00003137982	train
CCMSLIB00003138005	train
CCMSLIB00003138015	test
CCMSLIB00003138018	train
CCMSLIB00003138023	train
CCMSLIB00003138043	train
CCMSLIB00003138047	train
CCMSLIB00003138054	train
CCMSLIB00003138059	train
CCMSLIB00003138060	train
CCMSLIB00003138063	train
CCMSLIB00003138090	train
CCMSLIB00003138092	train
CCMSLIB00003138095	train
CCMSLIB00003138108	train
CCMSLIB00003138136	test
CCMSLIB00003138137	test
CCMSLIB00003138155	train
CCMSLIB00003138156	train
CCMSLIB00003138160	train
CCMSLIB00003138183	val
CCMSLIB00003138186	train
CCMSLIB00003138195	val
CCMSLIB00003138202	train
CCMSLIB00003138211	train
CCMSLIB00003138212	train
CCMSLIB00003138213	test
CCMSLIB00003138226	train
